  CODE BEGUN..........................

  Simulation Parameters are nx, ny, dx, dy, w, errormax,tmax, dt, Re 
         515         515   1.94174761E-03   1.94174761E-03   1.79999995       9.99999997E-07   50.0000000       1.00000005E-03   1000.00000    

 Initialising the domain ..........................

 Initiating Calculations ..........................

 time,  Error_x-AD,  Error_y-AD,  Error_PPE
   3.20195031       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.20295024       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.20395017       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.20495009       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.20595002       8.64267349E-07   2.68220901E-07   9.98377800E-07
   3.20694995       8.60542059E-07   2.98023224E-07   9.90927219E-07
   3.20794988       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.20894980       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.20994973       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.21094966       8.64267349E-07   1.78813934E-07   9.90927219E-07
   3.21194959       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.21294951       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.21394944       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.21494937       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.21594930       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.21694922       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.21794915       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.21894908       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.21994901       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.22094893       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.22194886       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.22294879       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.22394872       8.64267349E-07   2.98023224E-07   9.98377800E-07
   3.22494864       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.22594857       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.22694850       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.22794843       8.64267349E-07   2.08616257E-07   9.90927219E-07
   3.22894835       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.22994828       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.23094821       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.23194814       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.23294806       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.23394799       8.60542059E-07   2.08616257E-07   9.90927219E-07
   3.23494792       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.23594785       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.23694777       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.23794770       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.23894763       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.23994756       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.24094748       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.24194741       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.24294734       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.24394727       8.64267349E-07   1.78813934E-07   9.98377800E-07
   3.24494720       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.24594712       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.24694705       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.24794698       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.24894691       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.24994683       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.25094676       8.56816769E-07   2.38418579E-07   9.87201929E-07
   3.25194669       8.60542059E-07   2.68220901E-07   9.87201929E-07
   3.25294662       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.25394654       8.53091478E-07   2.98023224E-07   9.98377800E-07
   3.25494647       8.56816769E-07   2.08616257E-07   9.90927219E-07
   3.25594640       8.64267349E-07   2.08616257E-07   9.98377800E-07
   3.25694633       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.25794625       8.56816769E-07   2.68220901E-07   9.90927219E-07
   3.25894618       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.25994611       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.26094604       8.60542059E-07   2.68220901E-07   9.98377800E-07
   3.26194596       8.53091478E-07   1.78813934E-07   9.90927219E-07
   3.26294589       8.53091478E-07   2.68220901E-07   9.98377800E-07
   3.26394582       8.60542059E-07   2.68220901E-07   9.90927219E-07
   3.26494575       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.26594567       8.60542059E-07   2.08616257E-07   9.90927219E-07
   3.26694560       8.64267349E-07   1.78813934E-07   9.90927219E-07
   3.26794553       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.26894546       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.26994538       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.27094531       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.27194524       8.56816769E-07   2.08616257E-07   9.90927219E-07
   3.27294517       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.27394509       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.27494502       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.27594495       8.60542059E-07   2.08616257E-07   9.87201929E-07
   3.27694488       8.60542059E-07   2.08616257E-07   9.90927219E-07
   3.27794480       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.27894473       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.27994466       8.60542059E-07   2.38418579E-07   9.87201929E-07
   3.28094459       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.28194451       8.53091478E-07   2.08616257E-07   9.90927219E-07
   3.28294444       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.28394437       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.28494430       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.28594422       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.28694415       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.28794408       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.28894401       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.28994393       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.29094386       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.29194379       8.64267349E-07   2.38418579E-07   9.90927219E-07
   3.29294372       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.29394364       8.64267349E-07   2.38418579E-07   9.90927219E-07
   3.29494357       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.29594350       8.60542059E-07   2.68220901E-07   9.98377800E-07
   3.29694343       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.29794335       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.29894328       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.29994321       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.30094314       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.30194306       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.30294299       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.30394292       8.64267349E-07   1.78813934E-07   9.98377800E-07
   3.30494285       8.64267349E-07   1.78813934E-07   9.98377800E-07
   3.30594277       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.30694270       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.30794263       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.30894256       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.30994248       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.31094241       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.31194234       8.53091478E-07   2.38418579E-07   9.90927219E-07
   3.31294227       8.64267349E-07   1.78813934E-07   9.98377800E-07
   3.31394219       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.31494212       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.31594205       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.31694198       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.31794190       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.31894183       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.31994176       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.32094169       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.32194161       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.32294154       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.32394147       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.32494140       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.32594132       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.32694125       8.60542059E-07   2.68220901E-07   9.98377800E-07
   3.32794118       8.53091478E-07   2.98023224E-07   9.98377800E-07
   3.32894111       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.32994103       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.33094096       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.33194089       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.33294082       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.33394074       8.67992640E-07   2.38418579E-07   9.98377800E-07
   3.33494067       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.33594060       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.33694053       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.33794045       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.33894038       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.33994031       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.34094024       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.34194016       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.34294009       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.34394002       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.34493995       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.34593987       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.34693980       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.34793973       8.53091478E-07   1.78813934E-07   9.98377800E-07
   3.34893966       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.34993958       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.35093951       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.35193944       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.35293937       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.35393929       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.35493922       8.64267349E-07   2.08616257E-07   9.90927219E-07
   3.35593915       8.64267349E-07   2.08616257E-07   9.98377800E-07
   3.35693908       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.35793900       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.35893893       8.64267349E-07   2.98023224E-07   9.98377800E-07
   3.35993886       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.36093879       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.36193871       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.36293864       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.36393857       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.36493850       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.36593843       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.36693835       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.36793828       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.36893821       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.36993814       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.37093806       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.37193799       8.64267349E-07   1.78813934E-07   9.90927219E-07
   3.37293792       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.37393785       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.37493777       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.37593770       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.37693763       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.37793756       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.37893748       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.37993741       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.38093734       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.38193727       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.38293719       8.56816769E-07   2.08616257E-07   9.90927219E-07
   3.38393712       8.56816769E-07   2.68220901E-07   9.90927219E-07
   3.38493705       8.64267349E-07   2.08616257E-07   9.90927219E-07
   3.38593698       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.38693690       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.38793683       8.64267349E-07   1.78813934E-07   9.87201929E-07
   3.38893676       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.38993669       8.67992640E-07   2.38418579E-07   9.98377800E-07
   3.39093661       8.60542059E-07   2.38418579E-07   9.87201929E-07
   3.39193654       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.39293647       8.60542059E-07   2.68220901E-07   9.98377800E-07
   3.39393640       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.39493632       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.39593625       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.39693618       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.39793611       8.64267349E-07   2.68220901E-07   9.98377800E-07
   3.39893603       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.39993596       8.60542059E-07   2.08616257E-07   9.90927219E-07
   3.40093589       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.40193582       8.53091478E-07   1.78813934E-07   9.98377800E-07
   3.40293574       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.40393567       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.40493560       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.40593553       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.40693545       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.40793538       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.40893531       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.40993524       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.41093516       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.41193509       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.41293502       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.41393495       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.41493487       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.41593480       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.41693473       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.41793466       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.41893458       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.41993451       8.64267349E-07   2.38418579E-07   9.90927219E-07
   3.42093444       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.42193437       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.42293429       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.42393422       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.42493415       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.42593408       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.42693400       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.42793393       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.42893386       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.42993379       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.43093371       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.43193364       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.43293357       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.43393350       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.43493342       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.43593335       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.43693328       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.43793321       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.43893313       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.43993306       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.44093299       8.56816769E-07   2.08616257E-07   9.90927219E-07
   3.44193292       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.44293284       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.44393277       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.44493270       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.44593263       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.44693255       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.44793248       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.44893241       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.44993234       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.45093226       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.45193219       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.45293212       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.45393205       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.45493197       8.64267349E-07   2.68220901E-07   9.98377800E-07
   3.45593190       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.45693183       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.45793176       8.53091478E-07   2.08616257E-07   9.90927219E-07
   3.45893168       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.45993161       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.46093154       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.46193147       8.64267349E-07   2.68220901E-07   9.98377800E-07
   3.46293139       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.46393132       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.46493125       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.46593118       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.46693110       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.46793103       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.46893096       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.46993089       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.47093081       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.47193074       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.47293067       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.47393060       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.47493052       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.47593045       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.47693038       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.47793031       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.47893023       8.53091478E-07   2.38418579E-07   9.90927219E-07
   3.47993016       8.64267349E-07   1.78813934E-07   9.90927219E-07
   3.48093009       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.48193002       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.48292994       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.48392987       8.53091478E-07   1.78813934E-07   9.90927219E-07
   3.48492980       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.48592973       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.48692966       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.48792958       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.48892951       8.60542059E-07   2.08616257E-07   9.90927219E-07
   3.48992944       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.49092937       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.49192929       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.49292922       8.60542059E-07   2.98023224E-07   9.90927219E-07
   3.49392915       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.49492908       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.49592900       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.49692893       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.49792886       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.49892879       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.49992871       8.67992640E-07   1.78813934E-07   9.98377800E-07
   3.50092864       8.53091478E-07   2.08616257E-07   9.98377800E-07
   3.50192857       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.50292850       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.50392842       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.50492835       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.50592828       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.50692821       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.50792813       8.53091478E-07   1.78813934E-07   9.90927219E-07
   3.50892806       8.56816769E-07   2.08616257E-07   9.90927219E-07
   3.50992799       8.60542059E-07   2.98023224E-07   9.98377800E-07
   3.51092792       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.51192784       8.56816769E-07   2.68220901E-07   9.90927219E-07
   3.51292777       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.51392770       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.51492763       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.51592755       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.51692748       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.51792741       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.51892734       8.64267349E-07   2.08616257E-07   9.98377800E-07
   3.51992726       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.52092719       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.52192712       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.52292705       8.56816769E-07   2.08616257E-07   9.98377800E-07
   3.52392697       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.52492690       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.52592683       8.60542059E-07   2.38418579E-07   9.90927219E-07
   3.52692676       8.60542059E-07   2.08616257E-07   9.90927219E-07
   3.52792668       8.53091478E-07   1.78813934E-07   9.98377800E-07
   3.52892661       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.52992654       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.53092647       8.56816769E-07   2.68220901E-07   9.98377800E-07
   3.53192639       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.53292632       8.64267349E-07   2.68220901E-07   9.90927219E-07
   3.53392625       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.53492618       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.53592610       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.53692603       8.53091478E-07   2.08616257E-07   9.98377800E-07
   3.53792596       8.64267349E-07   2.98023224E-07   9.98377800E-07
   3.53892589       8.64267349E-07   2.08616257E-07   9.98377800E-07
   3.53992581       8.53091478E-07   1.78813934E-07   9.98377800E-07
   3.54092574       8.67992640E-07   1.78813934E-07   9.98377800E-07
   3.54192567       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.54292560       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.54392552       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.54492545       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.54592538       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.54692531       8.64267349E-07   1.78813934E-07   9.98377800E-07
   3.54792523       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.54892516       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.54992509       8.64267349E-07   2.98023224E-07   9.98377800E-07
   3.55092502       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.55192494       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.55292487       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.55392480       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.55492473       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.55592465       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.55692458       8.64267349E-07   2.08616257E-07   9.98377800E-07
   3.55792451       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.55892444       8.56816769E-07   1.78813934E-07   9.90927219E-07
   3.55992436       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.56092429       8.53091478E-07   1.78813934E-07   9.98377800E-07
   3.56192422       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.56292415       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.56392407       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.56492400       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.56592393       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.56692386       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.56792378       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.56892371       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.56992364       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.57092357       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.57192349       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.57292342       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.57392335       8.53091478E-07   2.38418579E-07   9.98377800E-07
   3.57492328       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.57592320       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.57692313       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.57792306       8.60542059E-07   2.68220901E-07   9.98377800E-07
   3.57892299       8.60542059E-07   1.78813934E-07   9.98377800E-07
   3.57992291       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.58092284       8.53091478E-07   2.68220901E-07   9.98377800E-07
   3.58192277       8.56816769E-07   2.08616257E-07   9.90927219E-07
   3.58292270       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.58392262       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.58492255       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.58592248       8.60542059E-07   1.78813934E-07   9.90927219E-07
   3.58692241       8.56816769E-07   2.38418579E-07   9.90927219E-07
   3.58792233       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.58892226       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.58992219       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.59092212       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.59192204       8.64267349E-07   1.78813934E-07   9.98377800E-07
   3.59292197       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.59392190       8.56816769E-07   2.98023224E-07   9.98377800E-07
   3.59492183       8.60542059E-07   2.08616257E-07   9.98377800E-07
   3.59592175       8.64267349E-07   2.38418579E-07   9.98377800E-07
   3.59692168       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.59792161       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.59892154       8.53091478E-07   2.08616257E-07   9.98377800E-07
   3.59992146       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.60092139       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.60192132       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.60292125       8.56816769E-07   2.38418579E-07   9.98377800E-07
   3.60392118       8.60542059E-07   2.38418579E-07   9.98377800E-07
   3.60492110       8.60542059E-07   2.68220901E-07   9.98377800E-07
   3.60592103       8.56816769E-07   1.78813934E-07   9.98377800E-07
   3.60692096       8.60542059E-07   2.98023224E-07   9.98377800E-07
